xValue,yValue
11/22/1985,326
9/8/2008,975
5/29/1980,292
4/16/2013,698
11/28/2004,741
8/3/1985,422
1/2/1988,699
6/15/1981,6
5/27/1980,73
11/23/1993,665
2/10/1989,925
1/12/2017,646
11/2/1989,8
5/16/1993,750
8/15/1989,95
8/1/2009,159
4/25/1991,736
6/28/2005,151
11/7/2008,825
9/20/2013,132
4/1/2005,239
12/13/1995,550
12/2/1993,648
9/20/2017,796
6/17/2004,186
3/31/2000,625
6/25/1982,357
5/17/2017,658
1/9/1994,816
9/11/2009,974
8/15/2015,881
7/14/1994,301
11/10/1990,897
3/29/1983,568
8/27/2006,254
7/19/2009,376
11/13/2015,826
3/19/2013,970
3/22/1996,276
5/30/1992,289
11/17/2008,668
11/11/1980,424
11/7/2012,181
2/1/1991,64
11/1/1984,779
5/12/1994,783
1/24/2017,549
9/15/1984,843
3/3/2001,333
5/27/2004,98
11/23/1985,407
11/26/2016,613
12/3/2014,534
7/5/1992,907
1/4/2018,751
1/3/2006,674
4/16/2016,140
6/9/2016,690
7/1/1998,862
10/25/1988,347
10/25/2007,35
6/11/2008,916
11/6/1996,976
8/12/2000,834
9/13/1992,899
4/3/1989,659
9/17/1992,354
5/3/1982,103
8/3/2006,869
7/26/1989,768
1/9/1988,908
7/7/1987,596
2/4/2011,828
10/29/2008,877
6/28/2014,416
12/16/2000,404
4/22/2013,135
6/8/1998,464
8/6/1981,509
2/28/2006,158
9/18/1995,969
5/31/1987,721
1/2/1986,551
7/23/1988,312
11/7/1989,76
12/27/2017,880
10/12/1984,158
7/22/2007,146
9/10/2017,15
8/29/1991,157
3/11/1993,925
1/2/2014,374
8/28/1981,577
7/24/2014,363
2/23/2004,363
12/28/1991,662
1/2/1986,985
9/16/1999,901
7/1/2012,300
4/26/1991,939
1/13/2018,532
6/28/1998,452
11/15/1992,218
4/29/1992,463
7/1/2015,375
9/18/1985,531
12/29/2012,938
5/26/1980,229
6/19/1982,825
3/17/1994,765
10/27/1995,696
6/24/2001,44
4/18/1991,801
9/3/2003,940
11/22/1986,30
1/8/1995,440
6/7/1991,566
10/6/2003,254
11/29/2007,719
8/8/1988,126
1/31/1983,586
1/15/2004,547
4/14/1990,294
1/19/1998,582
9/23/2018,178
7/16/1998,292
12/5/2007,409
2/8/1997,748
4/14/2015,596
12/3/1980,573
1/10/1993,197
10/2/2013,465
12/28/1980,957
1/12/2001,423
12/14/1994,406
10/24/1983,550
4/23/1995,52
1/3/1996,441
8/24/1995,361
8/1/2001,990
10/13/1981,202
2/24/2011,853
1/24/2004,366
11/25/1988,700
1/24/1989,31
7/31/2003,780
7/31/2000,807
7/2/2009,437
12/1/1998,979
3/5/2010,104
3/20/2010,316
9/5/2018,99
1/25/1980,636
5/13/2009,177
12/21/2012,68
2/12/2002,914
6/9/2012,63
3/22/1986,512
1/28/2005,546
1/7/1995,396
7/25/2002,14
2/6/1993,105
3/3/1999,970
8/6/1984,118
8/21/1991,170
3/8/1992,366
1/16/1980,445
11/13/1993,808
8/4/1994,207
5/19/1992,219
1/2/1981,743
12/16/1985,808
6/15/1990,385
4/22/1980,490
1/24/2019,836
8/28/1994,482
3/28/2003,176
1/27/1989,694
2/10/2014,557
9/15/2002,518
3/11/2007,368
3/8/2004,298
8/20/2006,727
8/23/1999,322
6/27/2000,568
2/12/2004,529
5/3/2016,441
12/20/1980,184
11/17/2016,910
4/5/2016,123
9/16/2012,977
1/19/2013,532
4/7/2006,700
11/24/2016,242
9/9/1989,539
11/27/1990,112
7/27/1981,262
9/4/1992,573
8/25/1998,120
10/31/1983,744
3/13/2016,901
12/1/1984,52
6/11/1989,795
5/23/1983,111
11/12/1993,925
1/24/2011,329
12/26/1986,232
7/3/1998,501
8/11/1997,93
7/9/2012,520
10/22/2018,973
10/5/1988,989
5/30/2009,540
8/9/2014,925
8/31/2017,983
5/27/1990,42
6/20/2011,610
2/17/1993,736
2/6/2005,14
1/23/2000,627
6/4/1998,413
2/22/1980,634
9/30/2009,564
2/17/2008,791
3/4/2017,618
4/1/2012,191
7/16/2005,542
1/30/2014,809
3/28/2017,282
4/6/2010,641
12/7/1990,462
8/30/2011,876
9/15/2016,883
1/17/2003,80
4/3/1996,725
12/1/1983,876
4/20/1990,379
6/7/2012,533
10/18/1991,878
1/20/1990,317
5/29/2014,505
1/28/1992,539
9/3/2018,557
8/6/1983,315
3/8/1981,9
9/6/1999,134
2/20/1983,553
1/28/2017,700
9/21/2011,856
1/16/2010,459
11/13/1990,912
6/6/2000,164
11/17/1981,628
6/2/2012,850
1/27/2009,682
3/3/1987,264
1/22/2014,952
4/23/2012,382
11/10/2018,833
8/18/2004,400
8/19/1981,460
1/3/1998,896
8/14/2018,286
10/13/2005,839
11/17/1981,829
11/8/2003,197
11/22/2004,812
9/12/2012,92
7/15/1991,908
10/18/2003,728
9/18/1989,729
6/22/1998,958
4/18/2000,482
6/30/2015,281
8/21/2005,265
9/24/1997,429
4/22/2014,174
6/3/1998,261
6/11/1988,257
2/8/2019,917
4/15/2005,429
5/6/1996,20
5/1/1991,525
12/12/2002,317
4/11/2002,83
12/1/2001,286
5/25/1993,780
6/22/2004,122
10/10/1983,294
10/17/1989,973
6/7/1994,759
10/28/2015,873
1/24/2015,895
7/26/1986,364
9/6/2007,904
6/16/1985,520
1/16/1988,750
6/14/2016,391
6/15/2009,318
9/26/2013,48
1/29/2014,15
3/17/1988,388
10/13/2004,541
11/1/2013,619
2/6/2017,631
5/24/2003,585
10/15/2018,471
5/3/1997,901
10/18/1982,314
10/27/1999,279
11/8/2006,185
7/7/1993,747
4/9/2005,736
11/23/1994,388
7/9/2013,758
12/29/1984,829
12/15/2014,678
5/22/2009,634
2/22/2015,427
9/14/2006,156
2/11/1988,925
3/12/2017,906
4/22/1989,264
12/1/1992,477
3/26/2004,489
4/2/2010,967
3/20/1987,378
3/27/2006,816
1/3/1999,110
5/30/1997,743
9/12/2014,898
6/5/2006,289
1/25/1986,480
12/23/2001,774
1/22/1993,841
1/29/2014,108
3/31/1993,630
9/1/1981,870
5/7/2014,364
12/5/1984,273
5/26/1997,511
7/15/1995,60
3/21/2013,404
9/19/1996,532
10/24/1983,877
12/24/1994,415
9/25/2007,107
5/23/1985,719
1/26/1994,83
9/21/2012,749
10/13/2001,635
2/6/2005,882
5/28/2016,818
10/19/1992,345
6/28/1987,722
1/10/2007,100
8/30/2002,685
9/19/1980,429
9/17/2007,454
4/10/1988,348
2/17/2002,451
1/23/2007,828
4/11/1993,810
11/14/1988,54
11/15/2003,609
9/27/1986,371
8/7/1985,732
5/19/1994,820
11/3/2001,604
3/8/2002,703
12/12/2001,699
7/19/1986,312
7/17/2000,383
8/11/2014,839
2/6/2013,411
3/2/1982,701
9/9/2009,948
8/31/2000,937
3/9/1984,949
4/8/1991,60
3/13/2013,709
5/15/2005,766
4/24/2009,699
6/23/2004,672
7/25/2013,30
8/7/1998,593
2/26/2014,513
2/25/1990,901
4/13/1994,277
1/25/1982,112
4/14/2005,837
6/27/2012,423
2/18/2002,803
8/15/1983,220
10/25/1989,988
4/8/1984,881
4/9/1982,466
5/22/1981,217
8/16/2012,979
6/24/2009,9
9/12/1992,381
8/7/2006,840
4/17/2016,461
11/14/1985,76
3/5/1985,957
1/29/1991,388
3/9/2009,779
9/3/2017,104
3/12/2016,819
6/6/1998,561
10/16/2003,797
2/17/2004,308
7/15/1997,128
10/4/1991,949
11/25/2002,411
2/6/2019,943
10/2/1999,365
4/17/2004,381
4/4/2015,100
12/19/1994,337
6/30/2008,15
7/10/2016,436
10/8/1986,539
11/27/2009,585
9/16/1996,5
2/10/2014,376
4/18/1998,655
6/27/2001,796
11/27/2011,705
10/2/1983,414
11/1/1987,851
7/4/2012,876
8/28/1997,829
9/2/2015,905
4/7/1989,164
7/22/1994,5
5/2/2003,414
2/17/2005,441
1/7/1997,121
3/7/2009,617
1/12/1981,898
11/10/2012,14
12/21/2017,468
6/5/1992,223
7/20/1989,969
4/17/2012,744
7/31/1990,764
1/10/1982,754
6/27/1996,986
10/3/1996,506
5/20/2013,535
2/25/1995,909
10/15/2018,896
4/28/2001,141
4/15/2008,566
12/8/1981,437
8/17/2005,779
4/20/2016,774
4/7/1987,692
7/27/1989,427
9/30/1995,922
5/24/1987,117
2/3/2003,458
6/4/2007,951
5/8/1987,575
12/5/2017,486
9/25/1984,790
5/10/2001,608
10/17/2007,323
9/4/1980,224
12/22/1989,614
8/27/2014,883
4/18/1992,638
5/20/2001,336
6/30/1992,216
5/15/2005,433
6/9/1981,436
12/3/2000,520
2/27/1980,563
5/7/2006,32
1/15/1998,656
1/15/2019,691
6/18/1989,878
5/22/2003,415
10/25/1980,644
6/4/2017,279
5/21/1999,140
1/27/1987,331
7/3/2018,957
1/22/1981,4
6/25/1984,446
10/2/2003,818
6/15/1996,245
9/3/2015,739
10/21/2004,761
11/14/2005,108
1/15/1980,718
3/5/2014,284
8/7/1988,833
5/21/2010,933
5/3/1998,433
9/4/1993,956
10/1/2007,649
9/23/1992,891
4/12/2005,131
4/21/1983,376
4/13/2011,855
8/1/2004,662
1/6/1991,908
1/10/2011,740
1/3/1991,425
11/2/2000,252
4/5/2013,397
6/8/1992,906
12/9/2001,692
2/10/2013,312
7/4/2013,653
5/5/1992,773
3/15/1996,483
3/2/2011,116
9/23/2006,63
12/25/2001,840
5/11/1981,36
12/24/2008,272
1/7/2012,633
8/28/1995,371
1/9/2007,938
11/7/2011,363
4/10/1993,761
5/10/2000,741
9/1/1999,388
3/10/1997,83
2/19/2018,702
11/14/1996,537
5/28/2003,331
9/8/1989,465
7/22/1985,819
6/24/2011,492
5/9/1999,124
2/19/2004,704
1/17/2015,552
3/1/1991,964
12/6/1989,521
3/31/1994,797
1/2/1995,334
8/29/1994,947
11/11/1988,770
6/14/1983,398
11/3/1981,698
6/8/2008,189
10/11/2007,604
12/29/1985,589
5/5/2010,260
4/25/2008,308
7/6/1986,598
1/9/2013,729
6/11/1984,139
1/26/1998,101
12/22/2000,268
8/22/2000,812
6/28/2018,245
4/12/2009,365
9/29/2007,570
5/24/1998,52
2/4/2011,452
10/30/2018,142
12/30/2006,550
4/26/2015,636
9/7/1987,386
11/28/2006,390
12/30/1981,952
1/26/1989,408
8/8/1992,103
4/26/2018,7
6/17/1999,644
9/30/2016,339
12/3/2014,827
8/9/2001,762
8/16/1989,846
8/6/2000,104
9/24/2006,689
11/25/2009,64
12/18/1987,349
2/12/2004,258
8/27/2013,280
10/14/1995,153
12/13/1989,32
2/24/2006,959
8/18/1994,145
10/9/2006,487
12/20/2010,454
5/21/2006,51
2/15/2019,68
12/8/1988,387
8/4/2001,899
11/21/2017,396
5/13/1996,583
9/25/2010,737
6/30/1995,640
7/9/1996,832
2/28/1988,937
2/7/2001,634
6/24/1982,398
10/29/1989,983
6/13/1982,248
2/28/2005,280
2/8/2004,307
12/11/1998,601
10/1/1997,467
10/11/2009,109
7/21/1992,165
3/2/2015,731
12/23/2016,661
7/2/1984,558
8/24/2007,666
6/1/1990,783
2/24/2000,715
7/28/1986,301
7/7/1982,619
10/19/2009,648
6/1/1989,457
3/12/1995,948
6/21/1987,875
1/13/1997,334
5/3/2004,237
12/4/2001,309
11/30/2016,791
3/28/2015,629
6/20/2017,803
5/9/1992,400
6/23/1981,15
12/31/1999,93
5/27/2002,403
2/17/1990,917
7/26/1996,168
11/24/1990,981
9/12/1991,393
12/3/2009,326
1/9/1996,406
6/7/1997,759
9/10/2009,7
2/24/2001,40
4/19/1983,410
10/22/2016,607
4/20/1980,942
6/15/2007,244
7/26/2001,444
9/30/2013,189
5/24/2005,234
1/19/2012,262
10/21/1997,497
2/11/1993,492
4/21/1991,554
7/14/2016,660
1/11/1986,827
10/17/2016,731
6/13/2008,737
5/3/1985,121
11/27/1995,10
2/11/1984,683
4/3/1986,359
1/20/2011,260
1/15/1984,144
5/21/1981,0
8/31/2015,937
10/18/2003,573
2/28/1998,850
11/17/2005,685
1/28/2018,576
8/4/2008,992
6/2/2013,4
7/11/2003,989
6/18/2017,933
6/26/1996,972
7/11/1988,908
5/29/1986,240
4/15/2002,139
10/8/2010,662
6/29/2000,23
9/12/1990,340
10/1/2008,619
8/21/1985,437
2/14/1983,691
5/25/1997,948
3/26/1988,127
2/21/2006,655
11/13/1980,246
6/13/2002,542
4/19/2013,186
1/26/2000,424
3/24/1980,944
4/3/1990,275
12/15/1985,110
12/13/1986,433
1/16/2003,840
6/14/2001,882
12/4/2005,362
2/24/2015,583
8/17/2003,725
11/21/2007,959
7/21/2005,91
6/27/2005,799
2/7/1981,239
1/14/1986,451
10/30/2011,768
12/17/1993,8
12/28/1997,240
6/22/1991,481
1/11/2017,277
4/19/2009,602
9/3/1990,386
11/12/2004,485
7/21/2017,81
5/21/2011,31
7/10/2010,953
9/26/2015,835
12/21/1992,730
11/27/2013,471
1/21/2012,341
10/11/1990,381
6/4/1985,495
5/7/1983,780
6/1/1994,521
3/13/1996,614
4/20/1999,208
8/27/1997,475
2/11/1982,681
6/8/2018,780
9/9/1998,462
1/14/2015,393
2/10/2003,842
8/10/2004,483
7/22/2000,977
12/19/2013,302
11/26/2001,72
9/24/1995,955
2/2/2009,847
3/7/1996,187
6/29/2010,657
5/8/2002,549
3/28/2004,123
11/6/2010,685
4/8/2009,861
2/20/1991,622
7/7/1981,773
8/7/2014,812
10/19/2000,655
10/15/1991,979
4/28/1991,799
12/20/1983,894
6/18/1993,974
5/19/1983,985
5/1/2018,263
10/29/1991,61
2/20/1982,975
11/4/2001,344
2/9/1986,392
3/7/1996,580
6/9/1994,715
7/7/1980,277
7/25/1994,368
8/17/2007,179
3/8/1990,393
12/17/2010,889
7/25/1997,269
4/6/2010,748
2/19/2010,567
10/4/1985,300
4/8/2000,526
1/23/2018,637
2/16/2012,948
9/30/1980,843
10/9/1980,513
3/17/1995,8
4/6/1999,566
2/14/1986,340
4/15/1995,646
2/16/1986,630
8/27/2005,903
3/28/2018,625
5/24/1998,979
11/6/1998,648
4/13/1981,312
5/21/2001,152
9/11/2010,879
9/25/1982,231
10/18/2013,49
1/18/2012,782
4/14/2009,402
5/1/1989,307
9/9/1982,202
6/5/1989,297
5/5/2003,66
10/10/1996,936
2/7/1981,270
8/14/2006,659
10/10/2018,356
1/30/2017,287
2/22/1980,664
8/13/2009,309
4/27/1994,533
4/26/2015,639
6/21/1981,681
12/5/1989,348
7/8/1987,370
11/28/1987,706
11/2/1992,132
5/18/2004,631
11/17/1999,677
1/7/2015,788
8/6/1984,591
12/19/1987,62
12/13/2006,275
1/17/2001,343
7/1/2013,514
9/19/2003,449
7/1/1997,567
3/6/2010,414
12/22/1987,957
5/9/2008,468
5/10/1993,504
8/8/2016,499
7/28/1996,370
3/11/1994,777
4/2/1998,244
11/15/2011,906
5/6/2004,184
9/15/1995,168
6/23/2003,170
3/18/1996,503
5/7/1983,641
3/23/1984,709
8/6/1997,688
8/24/2003,754
8/29/1984,766
2/1/2012,726
1/30/1999,803
10/28/2002,790
10/7/2002,355
5/13/2011,935
5/5/1988,199
1/5/2011,732
4/24/2017,651
12/13/2014,587
9/21/1988,846
8/20/2002,449
7/14/1985,162
4/15/1984,471
9/14/2002,829
8/14/1993,491
6/14/2007,72
3/21/1993,785
6/1/1999,798
8/9/1985,714
11/2/1989,858
8/5/1998,148
9/17/1986,147
12/8/1995,570
6/16/2001,17
12/23/1995,500
6/15/1982,144
12/28/2012,345
8/1/2017,46
2/14/1981,170
10/26/2010,96
6/9/1986,785
12/25/2003,959
5/19/2000,635
9/2/2011,195
8/3/2011,196
5/6/1986,556
12/10/2010,302
5/27/1988,44
11/21/2011,673
11/4/2012,662
3/7/1999,685
8/10/1999,395
6/27/2003,621
4/6/1984,11
7/11/2003,678
6/22/1989,111
7/15/2015,540
1/28/2008,409
4/24/1988,343
5/14/2000,16
7/12/1987,334
9/13/2004,569
12/10/1996,155
7/24/1996,224
7/19/1993,114
3/5/2013,371
11/22/1991,524
11/23/1987,311
1/4/2006,407
1/20/1986,642
4/11/1986,993
6/30/1989,872
8/22/2000,700
7/18/1983,101
2/7/1988,322
12/21/2005,251
7/6/2013,668
7/17/1999,12
3/1/2016,308
1/3/1993,454
10/8/1995,943
7/9/2001,976
1/1/2008,621
10/25/1985,448
4/25/1994,164
2/5/1987,612
4/13/1990,449
1/19/1987,667
10/31/2014,397
2/22/2001,291
9/19/1990,674
3/22/2006,644
12/22/2011,775
3/20/1989,485
4/18/1998,515
10/8/1998,176
7/18/2009,24
2/13/2005,299
4/14/2008,751
1/7/2011,201
7/4/2018,102
7/6/2011,535
3/22/1997,743
4/11/2001,726
11/8/2000,423
1/22/1982,696
12/15/2015,896
5/30/1990,615
9/10/1995,193
2/17/2011,337
8/15/2003,105
11/16/2008,753
5/26/1991,19
3/1/1981,865
4/18/2008,475
12/15/1984,617
12/24/1993,287
12/15/2006,884
12/5/1994,878
2/28/1994,960
10/14/1981,773
3/22/2009,113
10/15/1987,731
10/17/1997,950
5/27/2018,866
2/11/1997,639
11/26/2008,494
4/14/1995,321
5/7/1993,674
11/4/1991,332
1/21/2011,323
5/16/2001,33
1/18/1989,971
4/17/1990,250
5/3/1984,615
12/21/2003,484
8/20/1990,544
10/4/1981,483
2/8/1983,602
5/9/2008,910
7/8/2007,267
5/17/2006,545
5/9/1983,328
3/2/1980,815
7/31/1993,848
9/2/2007,462
3/14/2000,60
7/6/1987,900
6/20/2009,440
5/3/2009,568
9/22/1981,827
5/28/1999,272
9/7/2012,804
10/3/2015,577
8/25/2012,62
3/15/1989,957
3/28/2016,267
7/3/2017,231
8/20/2000,315
2/20/1994,817
11/1/1996,487
4/12/2018,807
8/15/1982,89
4/10/1998,91
8/13/2004,129
1/20/1996,507
11/30/2002,597
7/18/1986,393
6/18/1982,783
1/10/2009,458
7/17/1990,727
10/28/2016,135
10/24/1987,92
9/28/1983,731
2/11/1982,153
1/13/1981,901
4/22/1985,21
9/8/2010,915
2/3/1990,910
7/14/2009,538
4/25/1996,786
11/12/2005,633
6/26/2012,967
7/7/1987,972
1/2/1992,268
5/1/2012,887
1/3/2015,453
11/12/1988,643
6/25/1988,140
11/25/2015,450
8/12/2008,639
5/19/1983,826
1/13/1994,334
9/25/2010,107
2/6/2002,793
2/28/1980,361
3/25/2002,619
8/28/1991,903
3/16/2004,134
3/26/2004,490
1/14/1995,920
3/31/1983,288
11/21/1998,77
1/24/2019,280
12/6/2000,579
1/15/1989,207
10/28/2017,958
2/25/1994,475
8/18/1985,320
12/14/2003,854
1/3/2005,527
6/22/1987,663
6/10/1995,398
5/30/1987,43
10/15/2016,269
7/22/1996,849
8/15/1986,178
4/3/1999,52
10/15/2001,219
12/16/1988,533
4/12/2004,558
1/7/1986,597
5/10/2012,129
12/3/2002,795
4/14/1985,207
10/31/1992,41
12/13/1989,922
2/3/1984,618
5/9/1984,5
9/9/2008,588
12/27/1984,414
3/6/2015,312
7/10/1992,85
2/3/1998,155
9/22/1990,147
3/16/2012,27
8/16/1991,133
4/7/1999,140
2/21/1989,485
3/6/2014,992
10/29/2002,824
3/26/2001,536
12/31/1997,851
8/16/2017,703
2/19/2017,768
11/3/2007,217
1/14/1987,88
2/3/2000,941
6/20/1996,211
5/21/1997,589
1/17/2000,584
2/25/2012,668
8/31/2002,829
10/30/2011,601
5/8/1996,894
11/30/2005,579
9/28/2003,802
1/8/1989,3
7/2/2004,570
2/2/1996,315
7/29/1987,496
12/14/2001,287
7/11/2010,586
2/2/1991,525
7/14/1987,400
9/5/1990,81
5/2/2008,6
1/9/2009,140
12/17/2006,433
3/17/2016,109
11/8/1987,590
1/24/2009,892
5/20/1981,245
11/6/2004,176
2/5/2013,100
4/15/1999,821
12/17/1986,130
2/5/1991,795
1/26/2002,551
7/26/1996,797
7/2/2015,557
10/15/1990,501
8/5/1987,708
10/28/1993,917
11/14/1998,894
9/20/1998,23
11/23/2005,93
5/23/2011,213
10/26/2009,73
3/9/1980,317
3/23/1981,165
4/2/1980,30
11/21/1998,847
8/14/1980,661
10/24/1991,96
9/29/1997,480
2/26/1991,508
5/31/2001,644
1/17/1998,760
4/13/2004,757
7/21/1986,396
6/30/1996,820
6/18/1986,314
5/29/1995,79
8/10/1984,176
8/13/2001,82
10/18/1992,876
10/3/2013,476
10/10/1985,534
12/6/2006,734
1/10/2017,39
9/27/2015,110
9/4/2012,400
6/4/1986,860
11/11/1990,700
1/4/2018,177
9/10/2000,692
6/16/2011,69
10/12/2002,204
1/11/1988,163
9/28/2004,723
7/5/1981,792
11/20/2005,384
10/21/2012,654
9/28/2005,252
5/11/2012,676
12/9/1996,149
1/23/1996,422
12/15/2015,507
5/14/2018,579
2/12/1982,922
10/3/2018,811
1/25/2012,256
4/10/1980,544
5/23/1984,894
9/25/1993,7
3/23/2013,795
8/11/1982,638
12/28/2004,860
2/27/1987,206
7/3/1985,810
3/9/2015,798
8/12/1996,765
9/9/2008,509
11/12/2007,480
5/18/2018,615
11/7/2002,370
9/4/1983,617
5/14/1987,639
1/9/1982,899
8/27/1982,773
2/1/1994,441
11/9/1987,256
6/23/1980,353
9/3/2012,890
11/15/2010,693
10/15/2006,101
9/22/2001,309
4/22/1989,36
3/7/2011,397
11/29/1981,316
12/13/2011,103
6/21/2018,223
5/22/2011,636
5/15/1989,820
6/17/2011,420
12/24/1983,942
5/30/2016,858
6/26/1981,741
4/17/2004,550
7/2/1987,854
11/27/1992,536
8/20/2000,909
12/15/1995,426
9/21/1996,670
3/17/1995,378
4/28/2010,756
8/14/1987,793
7/7/2005,959
7/27/2015,719
5/30/2005,909
3/30/2008,228
10/9/2012,721
3/8/1994,608
8/23/2006,732
4/10/1997,545
7/24/1981,915
6/15/1984,823
11/11/2012,704
7/25/2006,565
11/3/2012,585
7/7/2011,792
12/22/2014,622
8/16/2015,400
6/19/1993,613
5/15/2015,732
7/21/1980,702
7/13/1981,421
12/4/1992,561
9/11/1998,224
10/4/2016,496
4/3/2009,318
2/6/2004,166
1/6/2013,326
4/24/2008,368
2/27/1996,489
5/30/1994,453
7/24/1980,582
4/13/1998,622
10/6/2010,835
6/27/2018,293
6/21/1989,31
6/8/1996,794
4/25/1993,112
12/3/2005,218
4/6/1986,524
6/6/1997,480
11/22/1992,303
5/10/2011,780
1/14/2000,802
7/26/1984,288
4/12/1982,930
4/1/2015,477
5/25/1984,402
4/10/1993,238
4/7/2003,385
11/30/1994,917
6/25/1995,448
1/19/1994,488
4/15/1995,197
6/18/1992,500
4/25/2008,67
3/27/1997,540
2/5/1990,863
1/1/1994,988
2/19/2009,997
7/23/2014,46
12/18/1992,384
7/18/1998,14
5/18/1986,662
8/8/1983,655
3/29/1984,801
7/11/2012,839
8/3/2001,255
6/2/1995,118
8/8/1982,970
12/28/2007,453
2/14/1994,609
11/17/1993,675
1/15/2018,188
1/8/1987,424
6/12/2015,508
2/12/2006,139
11/15/1988,26
9/29/1991,822
4/25/1990,412
6/14/1994,24
12/10/2010,309
4/20/2014,465
3/10/1991,61
7/9/2012,778
8/22/2017,396
5/26/2007,370
4/27/1991,448
8/10/1984,138
9/18/2000,33
12/1/2016,160
11/2/2007,113
11/9/2003,122
8/12/1984,67
9/5/1984,667
5/7/1992,892
8/11/2014,982
4/28/1982,512
2/7/2009,618
8/9/1982,663
7/24/1990,529
3/9/1993,719
3/6/2000,433
5/18/1983,714
12/14/2013,466
2/11/2018,490
5/2/2013,775
9/1/2011,537
12/6/2008,430
8/13/2014,947
12/23/2011,943
5/26/2005,957
3/9/2018,646
2/17/2009,947
3/29/2008,174
8/10/1993,841
4/30/1988,274
3/16/1988,861
8/12/1991,606
3/27/2006,75
6/29/1980,13
8/16/2016,191
5/1/2011,186
1/30/1995,628
1/16/2013,23
2/12/2012,372
3/3/1988,155
12/15/2000,316
2/1/1999,904
1/3/1983,211
4/22/1985,698
6/27/1995,988
7/30/2015,37
6/22/1994,234
4/19/1985,706
8/9/1997,80
3/25/1982,588
8/27/2013,252
5/15/1995,341
1/3/1983,712
5/15/1989,752
1/30/1997,384
1/2/1992,426
12/13/2006,891
2/9/2015,831
11/11/2004,711
11/13/2001,465
3/21/2008,462
11/17/1984,875
2/1/1998,172
6/14/2015,416
12/24/2018,299
7/31/1994,562
9/27/1985,594
5/25/2018,795
8/2/1987,978
9/9/2001,279
5/1/1998,240
9/7/1983,264
12/17/1982,847
6/29/2008,842
4/10/1987,7
9/20/2011,101
3/20/1998,399
9/6/2005,228
7/20/1993,201
12/8/1997,382
2/20/1985,313
8/17/1987,944
1/31/1994,722
6/2/1998,726
8/12/1985,8
10/20/1991,589
5/16/2015,473
7/9/2007,269
3/17/2009,871
6/13/1996,833
1/11/2007,976
10/8/1990,264
6/26/2003,182
6/26/2005,963
5/24/2003,785
1/13/2015,712
8/18/1996,124
4/7/2013,375
5/4/1996,700
7/1/2011,184
3/26/1999,289
10/30/1990,896
8/18/2011,346
8/15/2018,915
12/12/2006,220
11/13/2016,867
12/11/2005,97
6/24/2013,702
12/17/2017,552
1/17/2015,521
4/13/2012,344
3/27/1999,429
3/3/2009,654
1/22/2016,32
3/9/1985,790
6/10/2013,539
12/10/1981,749
10/13/1997,612
1/7/2007,910
9/7/1987,739
12/27/2012,80
10/26/1992,202
5/23/2013,188
6/14/1981,915
10/25/2007,150
7/22/1995,748
5/23/1996,885
4/25/1997,70
7/29/2014,145
5/15/1993,146
8/1/1991,640
7/5/1990,756
6/27/1980,650
4/13/1985,233
3/17/1992,354
9/11/2016,228
8/23/2016,3
11/29/1985,338
7/28/2017,704
4/13/1996,525
6/5/1981,303
4/2/1989,178
6/7/2009,459
2/16/1988,94
6/5/2004,124
2/2/1997,137
11/24/2014,764
8/4/1996,829
8/22/1993,926
12/7/2018,473
4/28/1989,137
3/10/2008,111
10/23/1981,476
2/24/2004,807
6/21/2015,292
8/7/1987,84
1/10/2014,285
12/27/1984,680
10/19/1993,244
5/10/2018,996
1/9/1997,977
3/23/2018,503
11/19/2011,810
11/19/1990,123
8/23/2006,181
6/2/2000,172
9/4/2004,124
12/4/2018,191
11/22/1983,578
7/29/1993,673
9/5/2009,218
8/11/2005,384
1/4/1996,524
2/11/1995,913
10/31/2017,428
3/13/1990,648
9/19/1991,221
12/16/2010,516
5/16/1993,788
1/15/1985,275
1/29/2005,944
11/30/2002,961
4/20/1982,100
11/10/1987,16
1/30/2003,910
2/20/2011,399
10/9/2003,147
10/22/1994,282
9/29/1997,43
5/4/2013,664
6/23/1982,961
7/20/2018,436
7/30/2013,767
10/8/1984,824
5/18/1982,215
4/16/2014,632
9/1/1981,13
12/18/2013,600
1/19/2010,919
5/30/1983,609
6/17/2009,371
10/7/1984,314
1/21/2014,228
2/20/1995,870
10/14/2003,595
10/22/1985,782
5/17/2009,755
9/23/1990,960
8/23/1981,751
8/23/1987,84
9/5/1988,46
2/28/1980,5
4/5/2017,268
12/5/1983,827
2/2/2006,841
5/17/2005,239
12/11/1988,640
9/21/2012,669
8/26/2003,140
6/3/1995,100
4/15/1992,62
11/16/1997,267
6/27/1999,213
8/29/1980,183
12/25/1998,561
12/3/1987,796
3/17/1982,384
1/16/1980,240
2/13/1982,937
10/3/1980,460
2/3/1989,995
1/1/1988,800
9/11/2017,143
11/4/1987,473
7/15/1981,465
7/27/2007,20
12/9/1987,564
10/25/2010,477
4/2/1996,660
8/10/1983,866
6/7/1991,768
3/23/1987,616
12/9/2013,712
6/24/2016,371
8/22/2018,969
7/8/2017,859
3/29/2010,589
2/4/2002,665
4/29/1980,413
7/15/1989,376
3/10/2016,511
11/6/2006,742
1/2/2003,795
12/14/1981,244
9/27/2014,858
5/19/1992,940
5/1/1990,11
12/8/1988,447
4/23/2003,96
10/21/1984,688
5/24/2003,735
3/18/1983,302
1/31/2019,102
11/11/2006,715
5/6/2003,805
10/11/1993,749
